thread_id,comment_id,video_id,author,author_channel_id,is_reply,parent_comment_id,published_at_comment,text,like_count_comment,reply_count
UgywywnXf8bxn_sx-_x4AaABAg,UgywywnXf8bxn_sx-_x4AaABAg,-4GmbBoYQjE,@SabineTerry,UCkdOyvAoEKEpnkIbFsYm9eA,False,,2025-06-28T14:55:29Z,What if your allergic to peanut butter or chocolate?,0,0.0
UgxnukWnKzGjG2ulDUF4AaABAg,UgxnukWnKzGjG2ulDUF4AaABAg,-4GmbBoYQjE,@arjunvlog925,UC5OQmLx8WUhaagpyULapEmA,False,,2025-06-28T14:51:09Z,World ke sabse Best youtuber ke sath 😊,0,0.0
UgyCYDdV5JVFeb6RggF4AaABAg,UgyCYDdV5JVFeb6RggF4AaABAg,-4GmbBoYQjE,@Danial-17-f,UCMO9lwixcw345Lc2uor6AQQ,False,,2025-06-28T14:48:02Z,😮,0,0.0
UgxCRRvGkzZmroQlH4l4AaABAg,UgxCRRvGkzZmroQlH4l4AaABAg,-4GmbBoYQjE,@naushadali4198,UCcIS6g1nMacs2ywdJW4mHDQ,False,,2025-06-28T14:38:30Z,Can I use your video,0,0.0
UgwUi09jO58LZ_cxtk54AaABAg,UgwUi09jO58LZ_cxtk54AaABAg,-4GmbBoYQjE,@Game-b4x6r,UCG6WWyFl5JB2ifcsobGfjmQ,False,,2025-06-28T13:34:16Z,❤❤,0,0.0
Ugyg2xsi2SjlRXcvd414AaABAg,Ugyg2xsi2SjlRXcvd414AaABAg,-4GmbBoYQjE,@Eltraviezobenja,UCMk4oW6c7rZPudnOuErTsaw,False,,2025-06-28T13:26:38Z,Soy tu fan de perú🎉,0,0.0
UgzbKYPgYLQhIyItgzF4AaABAg,UgzbKYPgYLQhIyItgzF4AaABAg,-4GmbBoYQjE,@agansute5877,UCVIwc3KmjR3o5ktjjqztjdw,False,,2025-06-28T12:48:11Z,hallo i’m from indonesia,0,0.0
UgyjSrr38AYVeRPBwMt4AaABAg,UgyjSrr38AYVeRPBwMt4AaABAg,-4GmbBoYQjE,@JoseGomez-ws2dn,UC3hru-SHLDiox1GQ77ENIVg,False,,2025-06-28T12:47:46Z,Guatemala ❤,0,0.0
UgzXi9CaLG0pZm_v9xF4AaABAg,UgzXi9CaLG0pZm_v9xF4AaABAg,-4GmbBoYQjE,@mouhamedkhadijetou,UCJv-GT0E7ZLvkpRYcRJhPxw,False,,2025-06-28T12:29:11Z,جميل,0,0.0
UgykEbH8Acwt_8qA8dB4AaABAg,UgykEbH8Acwt_8qA8dB4AaABAg,-4GmbBoYQjE,@sourov7756,UCQi-P4lhwO9_PUssbbFH1hA,False,,2025-06-28T12:10:34Z,🥰😍😍,0,0.0
UgwAjt2LOgjDFKWoMU14AaABAg,UgwAjt2LOgjDFKWoMU14AaABAg,-4GmbBoYQjE,@deepikaghai4763,UCUsjzqsvjIdp8CcHKp5mzDQ,False,,2025-06-28T11:54:30Z,Immature,0,0.0
Ugz_2niJ139jyicb0Gl4AaABAg,Ugz_2niJ139jyicb0Gl4AaABAg,-4GmbBoYQjE,@Elli-f1x,UCE8sds7tWS6xItuXCdogN8g,False,,2025-06-28T11:22:30Z,Aboniert!😂🎉,0,0.0
Ugw--XKvB_QdGwIUEW94AaABAg,Ugw--XKvB_QdGwIUEW94AaABAg,-4GmbBoYQjE,@sirxanhacyev61,UCSKtdgWLk3jdWr9cE2Xh7Hg,False,,2025-06-28T09:22:50Z,ben türküm senin vidyolarnın hepsni izliyorum cok güzəl 👍🏼🧿,0,0.0
UgwGpekAS2pDt7bcBSd4AaABAg,UgwGpekAS2pDt7bcBSd4AaABAg,-4GmbBoYQjE,@AnkulKumar-i7z,UCWM-n_CHlgX3J13MQKhQDYg,False,,2025-06-28T08:39:35Z,Happy birthday 🎉🎉🎂🎂🎂🎂👑👑👑,0,0.0
UgxNzmA-nxASdInypDl4AaABAg,UgxNzmA-nxASdInypDl4AaABAg,-4GmbBoYQjE,@AnkulKumar-i7z,UCWM-n_CHlgX3J13MQKhQDYg,False,,2025-06-28T08:37:29Z,I me Indian apaka bahut fan hun 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳😢😢😢😢😢,3,1.0
UgxNzmA-nxASdInypDl4AaABAg,UgxNzmA-nxASdInypDl4AaABAg.AJuY03O0WjOAJuY9sNOaSD,-4GmbBoYQjE,@AnkulKumar-i7z,UCWM-n_CHlgX3J13MQKhQDYg,True,UgxNzmA-nxASdInypDl4AaABAg,2025-06-28T08:38:49Z,Happy birthday status🎉🎉🎉🎉🎂🎂🎂🎂👑👑👑👑,1,
UgwY3lZ5fG_xz69Y5P94AaABAg,UgwY3lZ5fG_xz69Y5P94AaABAg,-4GmbBoYQjE,@Maqsoodloft,UCZtskQVMO04_Qgf0NUc9INg,False,,2025-06-28T08:07:16Z,😍😍🥰😍😍,0,0.0
Ugxz5INhiHPEUp7JSaB4AaABAg,Ugxz5INhiHPEUp7JSaB4AaABAg,-4GmbBoYQjE,@sagarrajput2889,UCS1DLu7WrBQrWybsDhTCh7g,False,,2025-06-28T07:37:31Z,Gjb bhai,0,0.0
Ugyfv12w0KujEJkGurJ4AaABAg,Ugyfv12w0KujEJkGurJ4AaABAg,-4GmbBoYQjE,@Trung.24,UCcqffK4tZgjLKYrVXBzmINw,False,,2025-06-28T07:20:08Z,"I want $50,000",0,0.0
Ugx_kn__guB90Uex4TJ4AaABAg,Ugx_kn__guB90Uex4TJ4AaABAg,-4GmbBoYQjE,@cortescanaleselizongammin4684,UC7AFjoDbFfwOB7lYNtj7NTg,False,,2025-06-28T07:18:19Z,I love Mexicó ❤,0,0.0
UgwpQB10sjPVWznrNxR4AaABAg,UgwpQB10sjPVWznrNxR4AaABAg,-4GmbBoYQjE,@john_playz298,UCzz7N9WKF5nhYmmkTw2SWrw,False,,2025-06-28T06:49:58Z,your feastable did not get in here in philippines i can buy it,0,0.0
UgyN8SHz33hmBT8L-SN4AaABAg,UgyN8SHz33hmBT8L-SN4AaABAg,-4GmbBoYQjE,@1008-Radharanikirasoi,UC_Do7QGLmiII2Hvf4IMj97w,False,,2025-06-28T06:01:31Z,Permanent support back to back,0,0.0
Ugwo-rVLl7bsf12mwl14AaABAg,Ugwo-rVLl7bsf12mwl14AaABAg,-4GmbBoYQjE,@buketisk6149,UC0hX4ErCOVb8mB1gE0uG-Vw,False,,2025-06-28T05:24:46Z,"Türkler burdamısınız











👇
👇",0,0.0
UgxY9xPWIb9-snahp8Z4AaABAg,UgxY9xPWIb9-snahp8Z4AaABAg,-4GmbBoYQjE,@GurneetSingh-l8b,UCGHm1bE39ek6aXGN8HQ_Kvg,False,,2025-06-28T05:06:15Z,❤❤❤,0,0.0
UgwvQT1FCmOMIzfddER4AaABAg,UgwvQT1FCmOMIzfddER4AaABAg,-4GmbBoYQjE,@AmadKhan-u4m8e,UCPoAyRg3NKF5wj-n49xudow,False,,2025-06-28T04:02:08Z,😂😂😂,0,0.0
UgyJcHBIepP5HQcbg_F4AaABAg,UgyJcHBIepP5HQcbg_F4AaABAg,-4GmbBoYQjE,@ICN_KH,UCGFq50dTcnMz4odYS7brKCg,False,,2025-06-28T04:00:29Z,와 .... 재밌다.... 이런 곳도 들어갈 수 있다니..,0,0.0
UgwAsVmGJ_dN6cZZshR4AaABAg,UgwAsVmGJ_dN6cZZshR4AaABAg,-4GmbBoYQjE,@AbdullahAyman-i8g,UCAC5fSs7M2tBogx87HRNGsQ,False,,2025-06-28T03:36:40Z,😂fy,0,0.0
UgzA3ahYDnnMy_KT4y54AaABAg,UgzA3ahYDnnMy_KT4y54AaABAg,-4GmbBoYQjE,@albarociopatino3660,UC9wJKraooZzsDXdYi-GFUbA,False,,2025-06-28T03:10:42Z,Yo quiero ganar,0,0.0
UgzjP7kPF5I-bIpPEx94AaABAg,UgzjP7kPF5I-bIpPEx94AaABAg,-4GmbBoYQjE,@danieltoranzos8815,UCWrWdma0aMMhbZaKYyzNLCg,False,,2025-06-28T03:03:28Z,Yo ya hace rato estoy suscrito también participo?,0,0.0
UgyxUvBSGV9jhTL6a3p4AaABAg,UgyxUvBSGV9jhTL6a3p4AaABAg,-4GmbBoYQjE,@kevinismaelmunoznavas1300,UCqfXqOXq4vpnGUyv8VCZaFg,False,,2025-06-28T00:46:32Z,Aún puedo participar para see uno de los ganadores jaja😅😅😅,0,0.0
UgyhzIV236QcyAwQQ5Z4AaABAg,UgyhzIV236QcyAwQQ5Z4AaABAg,-4GmbBoYQjE,@Kekob014,UCgHDCv1ED72WjyXyR3hQCyQ,False,,2025-06-28T00:15:34Z,Bring back karl,0,0.0
UgwKh3N5c0iEviXMtpJ4AaABAg,UgwKh3N5c0iEviXMtpJ4AaABAg,-4GmbBoYQjE,@JeremyPuccio-sx7ie,UCAiZhYPY9d92caOtSRNkLwA,False,,2025-06-27T23:42:52Z,"Yo por favor ,me suscribi eres mi 
Idolo",0,0.0
UgxQLfjityUsc_FR1rJ4AaABAg,UgxQLfjityUsc_FR1rJ4AaABAg,-4GmbBoYQjE,@RonaldRivas-v5e,UCDnoP_TXszCXQv9o3qPzPRQ,False,,2025-06-27T23:07:03Z,Felis. Cumpleaños mrbeast. Te.  Felicito,0,0.0
Ugzfs49y6X0Frqg88hF4AaABAg,Ugzfs49y6X0Frqg88hF4AaABAg,-4GmbBoYQjE,@RonaldRivas-v5e,UCDnoP_TXszCXQv9o3qPzPRQ,False,,2025-06-27T23:05:16Z,Porfavor❤❤❤❤❤❤❤❤❤,0,0.0
UgzcvZp59GnWIFItC3h4AaABAg,UgzcvZp59GnWIFItC3h4AaABAg,-4GmbBoYQjE,@RonaldRivas-v5e,UCDnoP_TXszCXQv9o3qPzPRQ,False,,2025-06-27T23:04:58Z,Estoy. Suscrito,0,0.0
UgzSchhRHt75EoVJ0Hx4AaABAg,UgzSchhRHt75EoVJ0Hx4AaABAg,-4GmbBoYQjE,@RonaldRivas-v5e,UCDnoP_TXszCXQv9o3qPzPRQ,False,,2025-06-27T23:04:28Z,Te. Quiero. Conocer,0,0.0
UgwQNm719xENnoMXmNZ4AaABAg,UgwQNm719xENnoMXmNZ4AaABAg,-4GmbBoYQjE,@MohamadMustafa-c3i,UCEnSFPNqL5GU0-M-DhHKTCg,False,,2025-06-27T22:03:29Z,احسه حق ارض زيكولا,0,0.0
UgwgCnMy9Me_dAq9qDh4AaABAg,UgwgCnMy9Me_dAq9qDh4AaABAg,-4GmbBoYQjE,@satiishchaudhary47,UCcD7-p-oFRYKqLw1EmF6dxQ,False,,2025-06-27T20:42:13Z,😊❤❤,0,0.0
UgxOLBJldYyTLlNiIp94AaABAg,UgxOLBJldYyTLlNiIp94AaABAg,-4GmbBoYQjE,@kingLawfpv,UCjyvnUCL3JAnjNDMkZ4whGQ,False,,2025-06-27T19:58:45Z,Omg😮,0,0.0
Ugwd_4xLWbcwnz_gOuR4AaABAg,Ugwd_4xLWbcwnz_gOuR4AaABAg,-4GmbBoYQjE,@giovanarecebiveis1348,UCmO9F2COhjd4DtzuDyNHnKw,False,,2025-06-27T19:49:00Z,"Olá, tudo bem?
Agradeço o pix de U$$ 500 MIL.",0,0.0
UgwuH8PVB55jY8D0QQF4AaABAg,UgwuH8PVB55jY8D0QQF4AaABAg,-4GmbBoYQjE,@MAYARIII-c2z,UCvecMIDFWW0IrjSGWE9bN0g,False,,2025-06-27T18:57:14Z,Ben a Guatemal a Tikal y a Chichicastenango es una belleza 👌🏻,0,0.0
UgxTiW72XF1v9i3uiF94AaABAg,UgxTiW72XF1v9i3uiF94AaABAg,-4GmbBoYQjE,@FakeFake-y1x,UC1fwlsgWfsET9XeZDCcRdKQ,False,,2025-06-27T17:58:39Z,Eu estou inscrita,0,0.0
UgyrQpFzD6ptwiLfMWZ4AaABAg,UgyrQpFzD6ptwiLfMWZ4AaABAg,-4GmbBoYQjE,@mrcyberkiller1134,UCZ-KzGhhULabd8cvz1QE_LA,False,,2025-06-27T17:55:30Z,You need to visit hastinapur maintioned in Mahabharata,0,0.0
Ugy7WhXCGjUIy9u0BbB4AaABAg,Ugy7WhXCGjUIy9u0BbB4AaABAg,-4GmbBoYQjE,@FakeFake-y1x,UC1fwlsgWfsET9XeZDCcRdKQ,False,,2025-06-27T17:53:42Z,"Gente sagrado só Jesus,os maias  são humanos como nós.",0,0.0
UgywuE2FAhgHdkxxt1N4AaABAg,UgywuE2FAhgHdkxxt1N4AaABAg,-4GmbBoYQjE,@MdMasumh-b2m,UCwNwHMKtP83L-FDh6HAGFAA,False,,2025-06-27T17:53:20Z,❤❤❤🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,0,0.0
UgzMCMOoO8GqQrLqysV4AaABAg,UgzMCMOoO8GqQrLqysV4AaABAg,-4GmbBoYQjE,@MdMasumh-b2m,UCwNwHMKtP83L-FDh6HAGFAA,False,,2025-06-27T17:53:03Z,❤❤❤,0,0.0
Ugz1BBJoqolyNFfa6xV4AaABAg,Ugz1BBJoqolyNFfa6xV4AaABAg,-4GmbBoYQjE,@normanjaja2019,UC5MsmcH96zqiCEcFN1HYVkA,False,,2025-06-27T17:46:42Z,Ik kan niet  abonneren  zorie😢❤,0,0.0
UgznbnQj73OPzNWGpW94AaABAg,UgznbnQj73OPzNWGpW94AaABAg,-4GmbBoYQjE,@funlifeai,UCmW20syk29RmVDOcK4mX-jQ,False,,2025-06-27T17:45:36Z,Bahut badhiya,0,0.0
UgxBfrkhO7fOWW8dPIl4AaABAg,UgxBfrkhO7fOWW8dPIl4AaABAg,-4GmbBoYQjE,@SEMOX-AZ,UCmSa8UEIZbYtiYHsVjD31lQ,False,,2025-06-27T17:25:13Z,Ohhhh niceeee🎉🎉🎉,0,0.0
UgwzW4JRerVHB02Vp1R4AaABAg,UgwzW4JRerVHB02Vp1R4AaABAg,-4GmbBoYQjE,@Kawanemiriam-o8c,UCuGCWo-RQme-hkwv4sJ0_Yg,False,,2025-06-27T17:22:10Z,What the f***,0,0.0
UgxT3I7jCyJ2Xm5kacB4AaABAg,UgxT3I7jCyJ2Xm5kacB4AaABAg,-4GmbBoYQjE,@cithlalygonzalez6158,UCV0BoiaYvCq46VsTPOlIjng,False,,2025-06-27T17:08:54Z,mrbeast estás maldiciendo nos,0,0.0
UgznWr95vxKRsgdSu4d4AaABAg,UgznWr95vxKRsgdSu4d4AaABAg,-4GmbBoYQjE,@МаксСемрак-й5д,UCHLB8lh6YcM7NiU_XaZEYrg,False,,2025-06-27T16:54:18Z,"""minecraft moment""",0,0.0
Ugw7YokPf1h58VWsGP14AaABAg,Ugw7YokPf1h58VWsGP14AaABAg,-4GmbBoYQjE,@JUANITACASTELLANOSLAVERDE,UCvFNzROSNi-JbXNjHQH7p9Q,False,,2025-06-27T16:53:44Z,"Yes, Mexico loves Mexico",0,0.0
UgzLXIiyBOCSNPcd-bF4AaABAg,UgzLXIiyBOCSNPcd-bF4AaABAg,-4GmbBoYQjE,@Mr_Sanjay_gaming-,UCawVsoXvJ_wI59sSde3UqpA,False,,2025-06-27T16:47:19Z,❤❤❤❤❤❤❤,1,0.0
UgxMc1cfK-w7tpUrfFJ4AaABAg,UgxMc1cfK-w7tpUrfFJ4AaABAg,-4GmbBoYQjE,@mandiraroy2195,UC3GNQdorEwkpaCwfGnxI3VQ,False,,2025-06-27T16:36:35Z,I finally realized I saw mayan culture on doraemon movie😮😮,0,0.0
Ugyhiw1iEdXFTRK62ip4AaABAg,Ugyhiw1iEdXFTRK62ip4AaABAg,-4GmbBoYQjE,@geezee1469,UCsIzO_I6Cpt1p5cHWcPB-oA,False,,2025-06-27T16:04:58Z,:) 50000 :),0,0.0
UgwAi1-E1_k4OaAJBOh4AaABAg,UgwAi1-E1_k4OaAJBOh4AaABAg,-4GmbBoYQjE,@PugNPlay-z7y,UCUXWUpOWNhSdX8tkx2ps7Kg,False,,2025-06-27T15:17:59Z,Those temple still standing after 2000 years past 😮.,0,0.0
Ugx5mjtGYVNmtFRraux4AaABAg,Ugx5mjtGYVNmtFRraux4AaABAg,-4GmbBoYQjE,@anarozanski,UCoKTvnEmfKq5d7CPsSPxW7Q,False,,2025-06-27T15:12:57Z,100hr in area 51,0,0.0
Ugyt2dBDZzfhlCAiCPR4AaABAg,Ugyt2dBDZzfhlCAiCPR4AaABAg,-4GmbBoYQjE,@FishViewBD,UCjJgk183nHxhKN0cjXBWvLw,False,,2025-06-27T14:12:48Z,I'm Bangladeshi,0,0.0
UgxY1JLvXq0q8ILcWot4AaABAg,UgxY1JLvXq0q8ILcWot4AaABAg,-4GmbBoYQjE,@kazanova-10,UCD_2anaef734MIsqRFWvPbQ,False,,2025-06-27T14:01:44Z,لا اله الا الله اشمن الهة ولا تبي,0,0.0
UgzOJLuE6i_uzvMQzFp4AaABAg,UgzOJLuE6i_uzvMQzFp4AaABAg,-4GmbBoYQjE,@феруза-и3ш,UCx2__j-Ftqxhbo9K2DmqWGg,False,,2025-06-27T12:00:49Z,Класс😊,0,0.0
UgzuZo4E46sHALF26Dl4AaABAg,UgzuZo4E46sHALF26Dl4AaABAg,-4GmbBoYQjE,@SushantokumarHalder,UC1A6HQSRcf2wWSBAw0HqQ1w,False,,2025-06-27T11:40:00Z,বাংলাদেশ দেশ থেকে দেখি বস ❤,0,0.0
UgyOmVYxSFnz5K9-rVV4AaABAg,UgyOmVYxSFnz5K9-rVV4AaABAg,-4GmbBoYQjE,@Kayra.wq.1903,UC8BV7OS2zSJpEriJh0eBkWQ,False,,2025-06-27T11:11:20Z,🤘🤘TURKISH🤘🤘,0,0.0
UgwodWIguQGYql7l_X14AaABAg,UgwodWIguQGYql7l_X14AaABAg,-4GmbBoYQjE,@Nawabsahab786,UCP7ws8suwrtuujIiB0_ZtXw,False,,2025-06-27T11:09:44Z,I also want to compete,0,0.0
UgwhY_vaDXv95-NsFeV4AaABAg,UgwhY_vaDXv95-NsFeV4AaABAg,-4GmbBoYQjE,@MegaaBeastt0,UCE84lTiDrOvIgzCcKGLZPFA,False,,2025-06-27T11:08:52Z,bro giav me,0,0.0
Ugx73W7Pe7HgU6k4g-p4AaABAg,Ugx73W7Pe7HgU6k4g-p4AaABAg,-4GmbBoYQjE,@CODE872GAMING,UCCCD39BXF23S8dPW7ZCFWHQ,False,,2025-06-27T11:06:11Z,I want feastables too😢,0,0.0
UgzPbYojoBTsLMXj-F54AaABAg,UgzPbYojoBTsLMXj-F54AaABAg,-4GmbBoYQjE,@valeriadeleva4020,UCK01d0Pg1Dgn4SrSFb-2Zqg,False,,2025-06-27T10:35:47Z,Yo lla me e suscrito místerbis,0,0.0
UgxasNELS2h5W91oWnF4AaABAg,UgxasNELS2h5W91oWnF4AaABAg,-4GmbBoYQjE,@shahrukhqureshi6318,UCiFFTv2vaa0qLUtmVTLOnrQ,False,,2025-06-27T10:31:59Z,Help 😭,0,0.0
Ugzpg7-DxB1IfNSFLXJ4AaABAg,Ugzpg7-DxB1IfNSFLXJ4AaABAg,-4GmbBoYQjE,@ShamsherMohammad-q3y,UCHyqjQf_pGq2ptk7qiY9njg,False,,2025-06-27T10:28:14Z,ʜᴏ ɢᴀyᴀ,0,0.0
UgzmqdBTLOSJoZLRuJF4AaABAg,UgzmqdBTLOSJoZLRuJF4AaABAg,-4GmbBoYQjE,@pastorpriteshkumar,UC5qy_5CCwIwTsitx_BhiSgg,False,,2025-06-27T10:22:24Z,Your All video lovely bro ❤❤❤,1,0.0
UgwyBBeq9cLQSDapD914AaABAg,UgwyBBeq9cLQSDapD914AaABAg,-4GmbBoYQjE,@agusyudiono5821,UCf96U9xt9lFFpFJ0Tt7ugZg,False,,2025-06-27T09:57:10Z,Dimana tu,0,0.0
UgxorL6VVE3mBvAtgo54AaABAg,UgxorL6VVE3mBvAtgo54AaABAg,-4GmbBoYQjE,@AkseniaAngelova-s9j4y,UCGDfs4adBh3k7zqtDICM0qw,False,,2025-06-27T09:15:11Z,Ben,0,0.0
UgxXaqsazlhl8pSja-F4AaABAg,UgxXaqsazlhl8pSja-F4AaABAg,-4GmbBoYQjE,@daisykimz5198,UCzIdQOmGDZQVtCgQuk-dALQ,False,,2025-06-27T09:00:53Z,Bring feastables to Kenya,0,0.0
Ugw8VTBxrH5r8afLobV4AaABAg,Ugw8VTBxrH5r8afLobV4AaABAg,-4GmbBoYQjE,@captainalucard6722,UCMlMxNlP-pdN9a235fMzUUA,False,,2025-06-27T08:41:47Z,Semoga 🎉,0,0.0
Ugzl0GmIwVWRY7NQlpp4AaABAg,Ugzl0GmIwVWRY7NQlpp4AaABAg,-4GmbBoYQjE,@Batali777,UCrZXjD2qI2iSs85YQeanuJA,False,,2025-06-27T08:10:50Z,❤❤❤❤,0,0.0
UgyeAWIxwTOkqfzrTSt4AaABAg,UgyeAWIxwTOkqfzrTSt4AaABAg,-4GmbBoYQjE,@DewPoong,UC2UFOzT98dk86sY1ajSYTqg,False,,2025-06-27T07:53:42Z,😢,0,0.0
UgxR7tez6tQAlouFbmJ4AaABAg,UgxR7tez6tQAlouFbmJ4AaABAg,-4GmbBoYQjE,@محمدابوزيدعائلةأبوزيد,UCM8RO7RevVJObgM9rg81R4A,False,,2025-06-27T07:52:55Z,جيمي انا سوداني ومتابعك من زمان  بتمنى اللاقيك ❤,0,0.0
UgybIZn8RK-iiVYbgNN4AaABAg,UgybIZn8RK-iiVYbgNN4AaABAg,-4GmbBoYQjE,@MNmithunROY02,UCD5lPlgWZ3OHfHYVlick6Zw,False,,2025-06-27T07:52:21Z,❤❤❤❤,1,0.0
Ugz7m-U2e7w_vbKAEvN4AaABAg,Ugz7m-U2e7w_vbKAEvN4AaABAg,-4GmbBoYQjE,@JennyKarlegger,UCF4s5qL638nM_31suoulziQ,False,,2025-06-27T07:47:26Z,Alles alles gute zum Geburtstag❤,0,0.0
UgyqM53EFmjgGnxyvSN4AaABAg,UgyqM53EFmjgGnxyvSN4AaABAg,-4GmbBoYQjE,@So千千-p1u4g,UCIyN_6rF27aFAUT8mCg4Xkg,False,,2025-06-27T07:46:33Z,Uhhhhhhhhhh,0,0.0
UgxNEl_N2Ey_0TBCIVF4AaABAg,UgxNEl_N2Ey_0TBCIVF4AaABAg,-4GmbBoYQjE,@AhmetKurdaş-i8u,UCqtQ2FXkbzpk0AtvfgN2qtA,False,,2025-06-27T06:59:50Z,Mistır bistin bozkurt yapdığını tek ben mi gördüm,0,0.0
Ugwe4nOeQ2mWgH88LF14AaABAg,Ugwe4nOeQ2mWgH88LF14AaABAg,-4GmbBoYQjE,@abdullahmaraning8242,UCBUt7qqDHLtFkUVl5fHDSGA,False,,2025-06-27T06:38:25Z,"I wished im the winner of the 50,000$❤",0,0.0
UgyCR_CyhBkgxaX0M9t4AaABAg,UgyCR_CyhBkgxaX0M9t4AaABAg,-4GmbBoYQjE,@ElşenƏliyev-s2h,UChZmscBf6WGFchTugH5A53g,False,,2025-06-27T06:37:41Z,I love your videos Mrbeast ❤😊❤😊❤😊,0,0.0
Ugz8vIJg9V9wXTAvPEp4AaABAg,Ugz8vIJg9V9wXTAvPEp4AaABAg,-4GmbBoYQjE,@scaredreact,UCdH-JxADFp2rpZilt7k5P5A,False,,2025-06-27T06:34:45Z,Come to Ethiopia,1,0.0
Ugya_H8nnkEk2ULiBfJ4AaABAg,Ugya_H8nnkEk2ULiBfJ4AaABAg,-4GmbBoYQjE,@allvideo999-s6q,UCdGcVfNOCsczdR47MOW9qBA,False,,2025-06-27T06:16:13Z,Lahore shadra chonek purana Ravi road Bilal petrol pump,0,0.0
UgzR5C8tcG95IyYa9Pp4AaABAg,UgzR5C8tcG95IyYa9Pp4AaABAg,-4GmbBoYQjE,@thelifeofasuburbanfamily7026,UCtyJwYxmGGVoOUW-0trd6fQ,False,,2025-06-27T05:12:38Z,I’ve been there before😂,1,0.0
UgziM6Op_bPxRu-Gr294AaABAg,UgziM6Op_bPxRu-Gr294AaABAg,-4GmbBoYQjE,@doanycarrillo4637,UC4kiF8FRDnmJ6jWqtX4f2gA,False,,2025-06-27T04:47:51Z,viva Mexico muchas gracias por mostrar algo de nuestra cultura  los amo,0,0.0
UgzT5wqGxSyU48MmL-d4AaABAg,UgzT5wqGxSyU48MmL-d4AaABAg,-4GmbBoYQjE,@daryanareyko,UC3jtIr3xUQoUuRSkDLJkxSg,False,,2025-06-27T04:42:41Z,"Mister Beast, you're a millionaire)",1,0.0
Ugw2T-kUMQdbalbZ3_V4AaABAg,Ugw2T-kUMQdbalbZ3_V4AaABAg,-4GmbBoYQjE,@christinagibson9707,UCTG8Yj9ds5Zc-IVxbhg_xtw,False,,2025-06-27T03:50:56Z,Huh,1,0.0
UgymDDSjorNP7dFMuMp4AaABAg,UgymDDSjorNP7dFMuMp4AaABAg,-4GmbBoYQjE,@FF_gtk111,UCuH2F95gNPUyEPbygBRFHrQ,False,,2025-06-27T03:48:04Z,I am a logic to be in a para,0,0.0
Ugxmz4pCmF54aInDSul4AaABAg,Ugxmz4pCmF54aInDSul4AaABAg,-4GmbBoYQjE,@ashelyveloz,UCT4SvPqPSq_LScSRiJfPKnA,False,,2025-06-27T02:59:31Z,Visit Fort Worth Texas and exploit the stock yards !,0,1.0
Ugxmz4pCmF54aInDSul4AaABAg,Ugxmz4pCmF54aInDSul4AaABAg.AJrMXrBTdz3AJrMZMma7Vo,-4GmbBoYQjE,@ashelyveloz,UCT4SvPqPSq_LScSRiJfPKnA,True,Ugxmz4pCmF54aInDSul4AaABAg,2025-06-27T02:59:44Z,**explore lol,0,
UgxhmS1L-huBl8gWheF4AaABAg,UgxhmS1L-huBl8gWheF4AaABAg,-4GmbBoYQjE,@riataraton,UCeLrjI4NjA8unCs1Eaj9vMw,False,,2025-06-27T01:16:52Z,"Ola mister bis, ven a Matehuala mister bis orita k andas en mexiko mister bis 🎉🎉🎉❤😂😂❤😂❤ 😂😂😂",0,0.0
UgwPsPqgGCfoEZBvwdZ4AaABAg,UgwPsPqgGCfoEZBvwdZ4AaABAg,-4GmbBoYQjE,@YaraRodriguesSilva-d6c,UC1BaHwMEfyUnOTyhqdSn3gQ,False,,2025-06-26T23:40:07Z,Eu me escrevi haaaa,0,0.0
Ugz_1Jo7LlMcUanr8f54AaABAg,Ugz_1Jo7LlMcUanr8f54AaABAg,-4GmbBoYQjE,@LaceyFoster-g7u,UClxvsagB6fa_rkkkn9NKi3g,False,,2025-06-26T22:36:42Z,Shall I buy some feastables?,2,1.0
Ugz_1Jo7LlMcUanr8f54AaABAg,Ugz_1Jo7LlMcUanr8f54AaABAg.AJqtSuLms65AJwR5Cczb1r,-4GmbBoYQjE,@Spiderknight385,UCYa5OaJt_WodWH7p4ZeXoWQ,True,Ugz_1Jo7LlMcUanr8f54AaABAg,2025-06-29T02:15:30Z,Yeah buy 100,0,
UgykMdcLT9jy62yeacR4AaABAg,UgykMdcLT9jy62yeacR4AaABAg,-4GmbBoYQjE,@amitsolanki6268,UCNVqpkU-EXQOgU3zJoG1Kqg,False,,2025-06-26T22:36:23Z,"I wish I could get $500,000 as a gift 🎁😁✌️",0,0.0
UgxeKwS1qlU1_eEI8lh4AaABAg,UgxeKwS1qlU1_eEI8lh4AaABAg,-4GmbBoYQjE,@amitsolanki6268,UCNVqpkU-EXQOgU3zJoG1Kqg,False,,2025-06-26T22:34:15Z,Happy Birthday🥳🎂🍰🎉 Beast Sorry for late 😁👉👈,0,0.0
Ugy2vq4RzjtI2CvYxtt4AaABAg,Ugy2vq4RzjtI2CvYxtt4AaABAg,-4GmbBoYQjE,@amitsolanki6268,UCNVqpkU-EXQOgU3zJoG1Kqg,False,,2025-06-26T22:31:25Z,"I have already subscribed so won't I get $500,000",0,0.0
